channel,color,algorithm,profile,receiver,modem_fs,capture_fs,packets,successful_packets,psr,psr_ci95_low,psr_ci95_high,payload_bits,bit_errors,ber,decode_failures,mean_decode_seconds,median_decode_seconds,p95_decode_seconds,total_decode_seconds,snr_db,seed,status
blue1,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,382,0.224705882353,0,0.0729771754,0.068094721,0.09550481445,0.729771754,15,1,ok
blue1,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,381,0.224117647059,0,0.0120846801,0.0120876625,0.0121631386,0.120846801,15,1,ok
blue1,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,174,0.102352941176,0,0.0032920854,0.003018492,0.00443652915,0.032920854,20,1,ok
blue1,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,326,0.191764705882,0,0.0031768996,0.0029734525,0.0040508775,0.031768996,20,1,ok
blue1,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,267,0.157058823529,0,0.0114638537,0.01149855,0.01599875075,0.114638537,20,1,ok
blue1,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,375,0.220588235294,0,0.0665300138,0.0659655885,0.06941252945,0.665300138,20,1,ok
blue1,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,375,0.220588235294,0,0.0145998365,0.012321083,0.0252465276,0.145998365,20,1,ok
blue1,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,174,0.102352941176,0,0.0031873881,0.0030156165,0.00401197035,0.031873881,25,1,ok
blue1,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,322,0.189411764706,0,0.004207237,0.002969163,0.00961010585,0.04207237,25,1,ok
blue1,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,272,0.16,0,0.0109651145,0.011278252,0.01543696975,0.109651145,25,1,ok
blue1,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,341,0.200588235294,0,0.0686566221,0.065550205,0.0803062211,0.686566221,25,1,ok
blue1,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,345,0.202941176471,0,0.0146578893,0.012128583,0.0260581457,0.146578893,25,1,ok
blue1,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,168,0.0988235294118,0,0.0029995315,0.0029812195,0.00308805635,0.029995315,30,1,ok
blue1,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,318,0.187058823529,0,0.0029562403,0.002935276,0.0030225062,0.029562403,30,1,ok
blue1,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,272,0.16,0,0.0104468561,0.0112528685,0.011332449,0.104468561,30,1,ok
blue1,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,364,0.214117647059,0,0.0684330777,0.0672411645,0.0727562351,0.684330777,30,1,ok
blue1,blue,JUNA-WCz,coupled,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,367,0.215882352941,0,0.0153111199,0.0121310825,0.02327188205,0.153111199,30,1,ok
blue2,blue,Standard OFDM,standard,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,881,0.518235294118,0,0.0030168499,0.0029499825,0.00331428005,0.030168499,0,1,ok
blue2,blue,Partial FFT+FEC,pfft,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,640,0.376470588235,0,0.0029961769,0.00297285,0.00312606175,0.029961769,0,1,ok
blue2,blue,JUNA-Lite,lite,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,622,0.365882352941,0,0.0107280394,0.011410835,0.0135838075,0.107280394,0,1,ok
blue2,blue,JUNA-Wz,full,3,9765.625,9765.625,10,0,0,0,0.277532799863,1700,684,0.402352941176,0,0.0710642384,0.0664050055,0.08898215795,0.710642384,0,1,ok
